code,version,date,partie,sous_partie,livre,titre,chapitre,article,type
code_de_la_santé_publique,67e7271,2005-12-28,Réglementaire,6,1,4,6,R6146-15,inversion R6146-18
code_de_la_santé_publique,67e7271,2005-12-28,Réglementaire,6,1,4,6,R6146-50,inversion R6146-75
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,3,1,1,1,R3111-22,inversion D3111-26
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,3,1,2,2,R3122-10,inversion R3122-20
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,3,1,2,1,R3121-33-4,inversion R3122-34
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,6,1,3,3,R6133-3,inversion R6133-11
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,6,1,3,3,R6133-5,inversion R6133-10
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,6,1,3,3,R6133-6,inversion R6133-9
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,6,1,3,3,R6133-12,inversion R6133-16
code_de_la_santé_publique,9b47026,2006-01-01,Réglementaire,6,1,3,3,R6133-17,inversion R6133-19
code_de_la_santé_publique,ecd1888,2006-01-27,Réglementaire,6,1,2,4,D6124-119,inversion D6124-120
code_de_la_santé_publique,e80d656,2006-04-27,Réglementaire,1,1,2,3,R1123-35,inversion R1123-37
code_de_la_santé_publique,e80d656,2006-04-27,Réglementaire,1,1,2,3,R1123-38,inversion R1123-47
code_de_la_santé_publique,e80d656,2006-04-27,Réglementaire,1,1,2,3,R1123-39,inversion R1123-48
code_de_la_santé_publique,e80d656,2006-04-27,Réglementaire,1,1,2,3,R1123-41,inversion R1123-50
code_de_la_santé_publique,e80d656,2006-04-27,Réglementaire,1,1,2,3,R1123-58,inversion R1123-61
code_de_la_santé_publique,db2ae47,2006-06-01,Réglementaire,6,1,1,2,R6112-16,doublon
code_de_la_santé_publique,9d9d946,2006-06-10,Réglementaire,1,3,3,6,R1336-4,inversion R1336-13
code_de_la_santé_publique,9d9d946,2006-06-10,Réglementaire,1,3,3,6,R1336-14,inversion R1336-16
code_de_la_santé_publique,9d9d946,2006-06-10,Réglementaire,1,4,1,3,R1413-26,inversion R1413-29
code_de_la_santé_publique,a6c4400,2006-06-15,Réglementaire,1,3,3,3,R1333-54-1,inversion R1333-54-9
code_de_la_santé_publique,29db023,2006-10-06,Réglementaire,6,1,5,2,R6152-5,inversion R6152-11
code_de_la_santé_publique,29db023,2006-10-06,Réglementaire,6,1,5,2,R6152-205,inversion R6152-206
code_de_la_santé_publique,29db023,2006-10-06,Réglementaire,6,1,5,2,R6152-209,doublon
code_de_la_santé_publique,8131050,2006-10-19,Réglementaire,5,1,4,1,R5141-88,inversion D5141-88-1
code_de_la_santé_publique,8834373,2006-11-03,Réglementaire,6,1,1,4,D6114-7,inversion D6114-8
code_de_la_santé_publique,8834373,2006-11-03,Réglementaire,6,1,1,4,D6114-6,inversion D6114-7
code_de_la_santé_publique,8834373,2006-11-03,Réglementaire,NA,7,1,3,R713-3-1,inversion R5090-12
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-1,doublon
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-2,doublon
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-3,doublon
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-4,doublon
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-5,doublon
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-6,doublon
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-7,doublon
code_de_la_santé_publique,65c2357,2007-02-01,Réglementaire,3,5,1,1,R3511-8,doublon
code_de_la_santé_publique,ca43b17,2007-03-27,Réglementaire,4,1,2,4,R4124-3-1,inversion R4124-3-5
code_de_la_santé_publique,ca43b17,2007-03-27,Réglementaire,4,1,2,4,R4124-3-3,inversion R4124-3-6
code_de_la_santé_publique,164d78d,2007-03-31,Législative,1,3,3,3,L1333-17,inversion L1333-18
code_de_la_santé_publique,4e17eb2,2007-08-28,Réglementaire,3,1,3,1,R3131-8,inversion R3131-10
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,1,1,4,2,L1142-22,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,1,1,4,2,L1142-23,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,1,1,3,L4113-1,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,1,2,2,L4122-2,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,1,3,1,L4131-2,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,1,4,1,L4141-4,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,1,5,1,L4151-6,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,2,2,1,L4221-16,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,2,3,3,L4233-4,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,2,4,1,L4241-11,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,3,1,1,L4311-15,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,3,1,2,L4312-7,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,3,2,1,L4321-10,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,3,2,1,L4321-16,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,3,2,2,L4322-2,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,3,2,2,L4322-9,doublon
code_de_la_santé_publique,e2286c4,2007-08-29,Législative,4,3,5,2,L4352-1,doublon
code_de_la_santé_publique,8d528d4,2007-11-01,Réglementaire,6,1,4,7,R6147-6,inversion R6147-9
code_de_la_santé_publique,8d528d4,2007-11-01,Réglementaire,6,1,4,7,R6147-10,inversion R6147-13
code_de_la_santé_publique,fb90b2f,2007-11-28,Réglementaire,4,3,4,2,R4342-12,inversion R4342-15
code_de_la_santé_publique,e8934ff,2008-03-06,Réglementaire,NA,5,1,3,R513-10-4,inversion D5138-7
code_de_la_santé_publique,b8075ca,2008-06-05,Réglementaire,NA,5,1,3,R513-10-2,inversion D5138-7
code_de_la_santé_publique,d23195a,2008-08-23,Réglementaire,6,1,4,6,R6146-3,inversion R6146-8
code_de_la_santé_publique,2b5b8e3,2008-09-05,Réglementaire,1,2,4,5,R1245-3,inversion R1245-5
code_de_la_santé_publique,2b5b8e3,2008-09-05,Réglementaire,1,2,4,5,R1245-16,inversion R1245-17
code_de_la_santé_publique,8dc83ab,2009-07-23,Législative,1,3,3,3,L1333-4,inversion L1333-10
code_de_la_santé_publique,e207940,2009-08-03,Réglementaire,4,1,1,1,R4111-16,inversion R4111-17
code_de_la_santé_publique,e207940,2009-08-03,Réglementaire,4,1,1,1,R4111-18,inversion R4111-21
code_de_la_santé_publique,c0321f6,2009-12-20,Législative,4,3,3,3,L4333-1-1,inversion L4333-2
code_de_la_santé_publique,c0321f6,2009-12-20,Législative,4,3,5,2,L4352-1-1,inversion L4352-2
code_de_la_santé_publique,dfad121,2010-01-23,Réglementaire,4,3,1,1,R4311-54,doublon
code_de_la_santé_publique,f210441,2010-03-05,Réglementaire,NA,5,1,3,R513-10-1,inversion D5138-7
code_de_la_santé_publique,834ea82,2010-03-13,Réglementaire,1,1,4,2,R1142-55,inversion D1142-59-2
code_de_la_santé_publique,96bde46,2010-03-27,Législative,3,2,3,1,L3231-1,inversion L3251-6
code_de_la_santé_publique,4ac570d,2010-04-01,Réglementaire,1,4,1,6,R1416-6,inversion R1416-21
code_de_la_santé_publique,4ac570d,2010-04-01,Réglementaire,1,4,4,3,R1443-1,inversion D1443-2
code_de_la_santé_publique,4ac570d,2010-04-01,Réglementaire,1,4,4,1,R1441-1,inversion R1443-1
code_de_la_santé_publique,4ac570d,2010-04-01,Réglementaire,NA,7,2,1,R721-1,inversion R5090-12
code_de_la_santé_publique,ba86a3d,2010-05-23,Réglementaire,3,2,1,1,R3211-2,inversion R3211-8
code_de_la_santé_publique,4e7761a,2010-06-10,Réglementaire,6,1,6,2,D6162-10,inversion D6162-12
code_de_la_santé_publique,b37f4df,2010-07-10,Réglementaire,1,4,4,3,D1443-3,inversion D1443-6
code_de_la_santé_publique,b37f4df,2010-07-10,Réglementaire,1,4,4,3,R1443-46,inversion R1443-53
code_de_la_santé_publique,eee6c31,2010-07-18,Réglementaire,6,3,1,5,R6315-3,doublon
code_de_la_santé_publique,1c342e6,2010-09-01,Réglementaire,1,4,1,3,R1413-23,inversion R1413-24-1
code_de_la_santé_publique,882f463,2010-09-19,Réglementaire,1,4,4,3,R1443-53,doublon
code_de_la_santé_publique,882f463,2010-09-19,Réglementaire,6,1,2,1,R6121-46,inversion R6122-45
code_de_la_santé_publique,b8a102b,2011-08-01,Réglementaire,3,2,1,1,R3211-8,inversion R3211-9
code_de_la_santé_publique,19bc487,2011-08-19,Réglementaire,5,4,6,1,R5461-1-1,inversion R5461-2
code_de_la_santé_publique,749b5a9,2011-12-31,Législative,5,1,2,2,L5122-3,doublon
code_de_la_santé_publique,749b5a9,2011-12-31,Législative,5,1,2,2,L5122-15,doublon
code_de_la_santé_publique,749b5a9,2011-12-31,Législative,5,1,2,3,L5123-2,doublon
code_de_la_santé_publique,8cb00ed,2012-01-01,Réglementaire,4,3,7,1,D4371-6,inversion R4371-7
code_de_la_santé_publique,751b8c9,2012-01-02,Réglementaire,4,0,2,1,R4021-1,inversion R4021-4
code_de_la_santé_publique,751b8c9,2012-01-02,Réglementaire,4,0,2,1,R4021-7,inversion R4021-8
code_de_la_santé_publique,751b8c9,2012-01-02,Réglementaire,4,0,2,1,R4021-13,inversion R4021-18
code_de_la_santé_publique,751b8c9,2012-01-02,Réglementaire,4,0,2,1,R4021-14,inversion R4021-19
code_de_la_santé_publique,84c7833,2012-03-01,Réglementaire,1,4,3,5,R1435-16,inversion R1435-36
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,1,2,1,L1121-2,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,1,2,3,L1123-9,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,1,2,5,L1125-2,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,2,2,1,L1221-8,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,2,4,1,L1241-1,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,2,4,3,L1243-3,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,2,4,5,L1245-4,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,2,7,1,L1271-8,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,5,2,5,L1525-4,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,1,5,4,3,L1543-3,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,5,2,1,1,L5211-3,doublon
code_de_la_santé_publique,b273f7c,2012-03-07,Législative,6,1,4,2,L6142-7,doublon
code_de_la_santé_publique,1f18d75,2012-04-13,Réglementaire,2,1,4,1,R2141-22,doublon
code_de_la_santé_publique,1fb2d20,2012-04-27,Réglementaire,6,1,1,2,R6112-2,inversion R6112-4
code_de_la_santé_publique,cfc9ef4,2012-04-30,Réglementaire,5,3,2,2,R5322-11,inversion R5322-16
code_de_la_santé_publique,47185a6,2012-05-01,Législative,1,4,1,3,L1413-8,doublon
code_de_la_santé_publique,7e8f503,2012-07-01,Législative,1,1,2,3,L1123-3,doublon
code_de_la_santé_publique,e4dbdd5,2014-01-12,Réglementaire,1,1,4,2,R1142-5,doublon
code_de_la_santé_publique,b60a7bc,2014-09-25,Réglementaire,4,2,2,1,D4221-7,inversion R4221-13
code_de_la_santé_publique,0cd26c2,2016-01-28,Législative,3,2,3,1,L3231-1 A,inversion L3251-6
code_de_la_santé_publique,0cd26c2,2016-01-28,Législative,3,5,1,2,L3512-2,inversion L3512-2-1
code_de_la_santé_publique,151d16b,2016-02-12,Législative,1,4,5,1,L1451-1,doublon
code_de_la_santé_publique,1ced241,2017-02-06,Réglementaire,1,5,2,1,R1521-3,inversion R1524-1
code_de_la_santé_publique,620ec67,2017-02-18,Législative,4,3,1,2,L4312-8,doublon
code_de_la_santé_publique,7bb3bea,2017-03-06,Réglementaire,6,1,6,1,R6161-37,inversion R6161-43
code_de_la_santé_publique,8544a09,2017-06-01,Réglementaire,1,1,4,2,R1142-63-27,inversion R1142-63-30
code_de_la_santé_publique,2d1fcc1,2017-07-01,Législative,1,3,2,3,L1323-1,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,4,R4124-1-1,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,4,D4124-2,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,5,R4125-2,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,5,R4125-4,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,5,R4125-7,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,5,R4125-15,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,5,R4125-21,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,5,R4125-27,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,1,2,5,R4125-28,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,3,2,1,R4321-39,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,3,2,1,R4321-48,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,3,2,2,R4322-24,doublon
code_de_la_santé_publique,e002844,2017-10-01,Réglementaire,4,3,2,2,R4322-28,doublon
code_de_la_santé_publique,78e7675,2018-07-01,Réglementaire,1,5,3,3,R1533-1,inversion R1545-2
code_de_la_santé_publique,5a3bf92,2019-01-12,Réglementaire,4,0,2,1,R4021-4,inversion D4021-5
code_de_la_santé_publique,32ca7af,2019-12-30,Réglementaire,1,4,1,1,R1411-46,inversion D1411-59
code_de_la_santé_publique,763e40d,2020-01-01,Réglementaire,4,3,2,2,R4322-23,inversion R.4322-23-1
code_de_la_santé_publique,9e73a3a,2020-09-01,Réglementaire,6,1,5,3,R6153-2,inversion R6153-10
code_de_la_sécurité_intérieure,bb3a55b,2012-05-01,Législative,NA,1,3,1,L131-1,inversion L131-6
code_de_la_sécurité_intérieure,bb3a55b,2012-05-01,Législative,NA,3,1,2,L312-7,inversion L312-16
code_de_la_sécurité_intérieure,bb3a55b,2012-05-01,Législative,NA,3,1,2,L312-11,inversion L312-17
code_de_la_sécurité_intérieure,b1a280c,2014-01-01,Réglementaire,NA,2,2,3,R223-1,inversion R244-6
code_de_la_sécurité_intérieure,451d5b9,2014-12-01,Réglementaire,NA,3,2,1,R321-3,inversion R321-6
code_de_la_sécurité_intérieure,451d5b9,2014-12-01,Réglementaire,NA,3,2,1,R321-1,inversion R321-4
code_de_la_sécurité_intérieure,451d5b9,2014-12-01,Réglementaire,NA,3,2,1,D321-22,inversion R321-28
code_de_la_sécurité_intérieure,451d5b9,2014-12-01,Réglementaire,NA,3,2,1,R321-21,inversion D321-23
code_de_la_sécurité_intérieure,451d5b9,2014-12-01,Réglementaire,NA,3,2,1,R321-29,inversion R321-39
code_de_la_sécurité_intérieure,451d5b9,2014-12-01,Réglementaire,NA,3,4,4,R344-38,inversion R344-44
code_de_la_sécurité_intérieure,451d5b9,2014-12-01,Réglementaire,NA,6,1,7,R617-1,inversion R617-4
code_de_la_sécurité_intérieure,3df9f95,2014-12-29,Réglementaire,NA,2,2,2,R222-1,inversion R244-6
code_de_la_sécurité_intérieure,6c4ce7c,2016-09-25,Législative,NA,1,3,2,L132-10-1,doublon
code_de_la_sécurité_intérieure,7833b04,2018-12-23,Réglementaire,NA,3,1,6,R316-1,inversion R316-1A
code_de_la_sécurité_intérieure,f225240,2019-12-27,Législative,NA,6,4,5,L645-1,doublon
code_de_la_sécurité_intérieure,f225240,2019-12-27,Législative,NA,6,4,6,L646-1,doublon
code_de_la_sécurité_intérieure,f225240,2019-12-27,Législative,NA,6,4,7,L647-1,doublon
code_de_la_sécurité_intérieure,1579ef5,2019-12-30,Législative,NA,3,4,4,L344-1,doublon
code_de_la_sécurité_intérieure,1579ef5,2019-12-30,Législative,NA,3,4,5,L345-1,doublon
code_de_la_sécurité_intérieure,1579ef5,2019-12-30,Législative,NA,3,4,6,L346-1,doublon
code_de_la_sécurité_intérieure,1579ef5,2019-12-30,Législative,NA,3,4,7,L347-1,doublon
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,1,4,2,L142-3,inversion L145-7
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,1,6,1,L161-1,inversion L162-28
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,1,6,2,L162-5,inversion L162-36
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,1,7,4,L174-1,inversion L174-9
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,1,1,1,L111-2,inversion L183-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,1,2,2,L122-1,inversion L175-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,1,6,2,L162-21,inversion L162-26
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,2,4,3,L243-7,inversion L243-10
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,2,8,2,L282-1,inversion L283-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,2,3,4,L234-1,inversion L282-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,3,5,1,L351-1,inversion L357-21
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,3,8,1,L381-2,inversion L383-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,3,1,1,L311-3,inversion L382-13
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,4,1,1,L411-2,inversion L413-14
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,4,1,2,L412-8,inversion L482-5
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,5,1,2,L512-5,inversion L553-4
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,5,1,2,L512-1,inversion L513-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,5,4,2,L542-3,inversion L542-6
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,5,8,2,L582-1,inversion L584-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,6,1,1,L611-3,inversion L616-3
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,6,3,5,L635-1,inversion L635-4
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,6,3,5,L635-3,inversion L635-11
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,6,1,1,L611-12,inversion L652-2
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,7,1,1,L711-2,inversion L767-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,7,3,1,L731-3,inversion L732-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,7,2,3,L723-13,inversion L767-2
code_de_la_sécurité_sociale,3df518b,1985-12-21,Législative,NA,8,1,4,L814-2,inversion L821-8
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,1,4,R114-1,inversion R114-8
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,2,3,R123-38,inversion R123-41
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,1,R161-1,inversion R161-8
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,R162-37,inversion R162-44
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,R162-34,inversion R162-37
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,R162-21,inversion R162-34
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,R162-22,inversion R162-33
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,R162-23,inversion R162-45
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,1,1,R111-1,inversion R182-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,R162-28,inversion R162-38
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,R162-46,inversion R163-12
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,2,2,R122-3,inversion R183-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,4,5,R145-10,inversion R145-13
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,4,2,R142-5,inversion R145-29
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,2,1,2,R212-3,inversion R282-2
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,2,1,5,R215-4,inversion R256-6
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,1,2,R312-1,inversion R312-11
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,2,2,R322-1,inversion R322-6
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,4,1,R341-11,inversion R341-13
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,5,1,R351-27,inversion R356-12
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,8,1,R381-83,inversion R381-94
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,8,1,R381-5,inversion R383-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,8,1,R381-69,inversion R382-37
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,1,2,R312-10,inversion R381-95
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,4,1,2,R412-4,inversion R413-25
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,4,4,2,R442-4,inversion R444-6
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,4,8,1,R481-10,inversion R482-3
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,4,1,2,R412-5,inversion R481-11
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,5,1,2,R512-2,inversion R514-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,5,2,4,R524-3,inversion R583-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,1,R611-1,inversion R611-8
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,1,R611-44,inversion R611-49
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,1,R611-87,inversion R611-92
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,2,R612-2,inversion R612-8
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,2,R612-12,inversion R612-17
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,5,R615-11,inversion R615-70
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,4,1,R641-2,inversion R641-28
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,1,R611-32,inversion R645-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,1,2,R612-9,inversion R612-13
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,7,5,2,R752-12,inversion R752-17
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,7,6,2,R762-1,inversion R765-3
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,7,6,2,R762-3,inversion R762-5
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,7,2,1,R721-14,inversion R766-60
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,8,2,1,R821-12,inversion R831-19
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,8,3,1,R831-1,inversion R831-8
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,1,3,D113-1,inversion R835-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,D162-8,inversion D162-14
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,1,6,2,D162-12,inversion D162-13
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,2,5,3,D253-16,inversion D253-18
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,2,5,3,D253-15,inversion D253-16
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,2,5,3,D253-14,inversion D253-17
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,3,5,6,D356-1,inversion D356-4
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,2,3,D623-1,inversion D623-29
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,3,5,D635-2,inversion D635-11
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,3,5,D635-8,inversion D635-10
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,3,5,D635-6,inversion D635-9
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,3,5,D635-14,inversion D635-18
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,3,5,D635-13,inversion D635-15
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,3,5,D635-22,inversion D635-48
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,6,3,5,D635-17,inversion D652-1
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,7,1,2,D712-1,inversion D766-21
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,7,1,2,D712-2,inversion D763-3
code_de_la_sécurité_sociale,3df518b,1985-12-21,Réglementaire,NA,8,1,1,D811-11,inversion D821-3
code_de_la_sécurité_sociale,3e77909,1986-01-01,Réglementaire,NA,6,3,5,D635-47,inversion D652-1
code_de_la_sécurité_sociale,967f91d,1986-01-29,Réglementaire,NA,8,1,4,D814-1,inversion D821-3
code_de_la_sécurité_sociale,44b39f1,1986-03-14,Réglementaire,NA,4,8,1,R481-4,inversion R482-3
code_de_la_sécurité_sociale,44b39f1,1986-03-14,Réglementaire,NA,4,1,2,R412-5-1,inversion R481-11
code_de_la_sécurité_sociale,acf144d,1986-03-18,Réglementaire,NA,8,3,1,R831-21,inversion R831-21-2
code_de_la_sécurité_sociale,acf144d,1986-03-18,Réglementaire,NA,5,4,2,D542-2,doublon
code_de_la_sécurité_sociale,f32aa28,1986-03-20,Législative,NA,7,3,1,L731-8,inversion L767-2
code_de_la_sécurité_sociale,f32aa28,1986-03-20,Réglementaire,NA,1,4,2,R142-3,inversion R142-6
code_de_la_sécurité_sociale,f32aa28,1986-03-20,Réglementaire,NA,1,4,2,R142-8,inversion R142-9
